wtPower_meso_NL1264
10.01333389
10.74905557
11.17738193
13.20708152
14.23718823
13.73372444
14.42866225
14.98592289
13.10683098
10.31619596
9.533408248
8.833737741
11.06603906
11.1676205
10.64719578
8.809851059
8.603206615
8.099485039
5.807272487
5.899981932
6.078283188
4.092120716
4.080477656
6.568519616
9.041836774
9.63495749
7.751892463
7.021262968
6.259068538
6.451378535
6.57550468
5.825063999
5.619713157
6.122572124
7.010374146
7.167957923
6.853714103
6.590317855
6.964150707
7.544926355
8.511239966
8.97486049
9.090560926
9.384025125
9.090677895
9.417744215
11.34451932
13.64724015
12.01250963
12.62181919
14.2767409
12.76374504
14.63513619
14.97578173
14.96777219
14.94447067
14.93827146
14.93234125
14.92995317
14.92929509
14.93039386
14.93171038
14.93478592
14.93944772
14.94241043
14.93823899
14.93416269
14.93477111
14.93439661
14.93506262
14.93552035
14.93796077
14.93936518
14.94131389
14.95082441
14.95723987
14.95731077
14.96145848
14.959676
14.96184116
14.95535524
14.96174349
14.79705354
14.98412558
14.96969211
14.98657782
14.99240238
14.96606565
14.96565498
14.96277281
14.95950912
14.95014067
14.95043483
14.94674869
14.94372032
14.94086914
14.93654585
14.93384945
14.93334834
14.93032375
14.93574157
14.93780024
14.93775659
14.94050799
14.94499107
14.94185456
14.93559735
14.95042549
14.944214
14.94241106
14.93936059
14.94390227
14.93550485
14.93899665
14.93622935
14.93812226
14.94129907
14.93761361
14.93471977
14.94478623
14.94071225
14.93250159
14.9414971
14.95071838
14.96473887
14.96787167
14.99329708
14.56286936
14.25710713
13.04053782
13.05296106
12.42501088
12.19619918
7.022623428
5.745989394
5.164562936
5.168703521
5.057488225
5.74404395
6.47032972
5.962855231
5.969510799
6.58393129
6.485796739
6.33738054
9.139692798
10.21287622
13.15682368
14.16096712
14.83196775
14.98549864
14.98844167
14.4841769
14.22392806
14.31785025
14.99986011
14.95943513
14.56302608
14.15474563
14.23853749
14.61374292
14.43711605
14.22401301
14.534147
14.71500143
14.8648709
14.96755537
14.99044928
14.9886041
14.97680665
14.84572969
13.45449159
14.41849241
14.7964306
13.50290304
13.65978636
12.98615491
12.59380637
12.27349189
10.63832149
8.695141515
5.413705896
4.545868003
4.546927282
4.23420827
3.442294408
2.32704862
2.677285641
1.848260135
1.372826025
1.529597725
2.095753012
1.909163927
0.184658142
1.346999544
1.547234819
2.847987404
5.079963476
4.997934344
4.004430941
3.818270683
5.094309436
5.413636393
5.959824122
6.589798512
6.631304105
7.953713619
9.943638555
8.463346292
8.690133583
8.370688692
5.732100996
4.824064555
4.374887743
4.876984106
3.391024248
2.651729312
2.302221677
2.368893183
2.848306616
2.712471392
3.002311655
2.677144986
1.41350313
1.183835219
2.096548094
3.566459444
3.746910281
3.334385599
3.885239518
4.285137328
4.594742214
5.070428677
4.89007193
5.475290813
5.557901711
4.742288981
4.892816017
5.135438553
5.784514075
6.91839577
8.835891636
9.645478255
9.970557776
9.784387953
10.62817281
10.30235953
10.54347744
7.166804946
8.176381941
8.166747896
6.384905232
4.556553465
2.447849717
2.638890084
2.8293872
2.550528166
3.163870816
4.264072733
5.137192863
6.932595001
9.037153013
11.61944911
12.87656869
14.24048928
14.39164348
14.96987693
14.86578358
14.97524944
14.9640991
14.95738838
14.94723123
14.94506062
14.94301725
14.9422841
14.94511551
14.94737888
14.95883397
14.96497839
14.98402894
14.97583957
14.98201795
14.97218595
14.98426398
14.98852528
14.98634336
14.96305177
14.79957954
14.97562862
14.96645429
13.83540637
14.0334251
14.96932341
14.96914922
14.96438084
14.98046111
14.98929615
14.61512576
14.23779668
14.18110135
13.20798646
13.69196267
13.24780578
13.55102438
13.55493426
13.05320315
12.94601665
12.36162083
11.73162444
11.13088493
10.37043774
9.349631918
8.394633858
6.931845912
5.71351792
5.182924632
4.191176826
3.513386031
3.455186697
2.974064343
2.916447002
2.572109928
2.728203742
2.375345644
2.532860331
2.262540849
1.825393945
1.305247711
1.293726973
1.360146841
1.382894935
1.040699043
0.799788741
0.720775738
0.483943766
0.344323073
0.202109016
0.159763762
0.142000068
0.137720513
0.108330274
0.134206872
0.100494213
0.109879774
0.036934914
0.006033535
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004623784
0.060380101
0.06708775
0.080749122
0.052843413
0.031323402
0.032444074
0.004654307
0.054278192
0.096762121
0.124187318
0.172872496
0.244163276
0.308411257
0.484885549
0.832683357
0.690273542
0.482234682
0.417869933
0.212525171
0.198984932
0.372926469
0.395461919
0.269348949
0.378263884
0.690552087
0.67790104
0.516643456
0.425596692
0.848759372
1.097292965
1.201951515
1.329521277
1.377733936
1.501945462
2.013075426
2.059027211
1.706953668
2.064782713
1.516726324
1.589783501
2.549065181
2.773394556
3.600270646
5.007126776
6.267517029
8.024292539
8.952618054
8.769313046
9.80055918
12.26454527
14.6025906
14.99928697
14.97368922
14.98697112
13.85569356
10.42121425
8.258385362
6.307238708
5.339134192
4.424995634
3.950091081
3.515056209
2.426940912
2.405836705
2.788489324
2.688821069
2.600913123
3.535177512
5.103434939
6.403109902
6.128136235
6.803440176
8.217347725
9.097455396
10.53631211
12.18194876
12.52912903
14.28571688
14.20651343
14.21122103
12.39804902
11.74198803
10.69707947
10.0834496
12.86017216
14.8050128
7.563196868
12.30499958
14.99962971
14.09167755
14.56597483
10.31543285
11.63884322
13.05770672
14.35226532
12.07243747
11.07230305
9.575472372
10.97550481
8.74249212
9.41818542
6.363435202
7.360246129
6.593055506
5.721397515
4.685704428
3.30506779
3.038943545
2.584479181
2.199747052
2.03220035
2.426398504
3.618014283
6.698791639
9.289512449
9.695054236
13.15410502
14.98037951
14.96576276
14.96454979
14.96653768
14.9671673
14.96787534
14.96692818
14.95888355
14.95710499
14.95045577
14.95968744
14.94530096
14.94260506
14.93538837
14.94137289
14.94493966
14.9488453
14.95008246
14.94863066
14.94698668
14.95022004
14.95471429
14.96278704
14.96275063
14.96940425
14.9865172
9.988639631
7.858195298
14.962372
14.96384315
14.98649722
6.721454806
7.30225889
10.30178577
13.48591859
12.67582168
14.87263525
14.58578837
12.5694844
9.482493502
11.50206948
8.717089858
9.706167694
7.85775583
7.020634866
7.289307947
6.293331004
7.099399219
7.026617283
5.888238478
3.810246933
2.783827481
6.97807836
7.626472763
9.34086272
6.592523935
6.966733906
5.661949176
4.674619967
6.489528028
5.52979542
5.821085589
3.011261382
4.540148153
8.270229279
7.72984219
3.722697451
5.903222837
5.143929518
4.705920828
3.223094323
2.385698556
1.783029294
1.213306506
0.596669404
0.250542419
0.155036446
0.088263534
0.161197632
0.016190283
0
0
0
0
0
0.059526886
0.034553648
0.125708678
0.095580403
0.162674235
0.564679649
1.131723872
1.494788709
1.875140478
1.551131058
1.829476321
2.744716013
3.657284094
3.841390769
4.056311162
3.54191718
4.180336913
5.189403868
5.660517926
5.638302668
5.866725974
6.874660285
7.677585583
7.980721694
7.849945662
7.325105386
7.803463968
7.963597475
6.171266785
6.20652675
6.582303115
8.25894347
9.060017054
11.28468579
11.75101054
13.05184094
14.48238579
13.15462954
12.19153229
12.39904234
12.2572164
12.49605162
12.1175308
12.26557317
13.20015517
13.42550274
11.58758194
8.362602812
5.720261654
2.836051066
2.088420402
1.376369249
2.148190528
2.16079898
2.024994077
1.845698858
2.145621672
2.284649857
2.465603883
2.319308361
2.086969208
2.257895009
2.276475841
2.332027147
2.199785796
2.418244702
3.226327713
2.989924714
2.452763392
1.907623455
1.313439307
0.81002444
0.361865307
0.219094966
0.170155946
0.186022555
0.151779665
0.149357853
0.074526759
0.079708962
0.068786579
0.065243611
0.143137988
0.047321512
0.151665395
0.056662512
0.04656935
0.035389378
0.036719739
0.048070129
0.086324591
0.080334397
0.107079165
0.218262011
1.340634644
1.481593077
1.688270081
1.660153908
1.405734983
1.246574353
1.120961205
1.330374827
1.804315005
2.56895992
2.916240652
2.66660341
2.672936273
2.864961227
2.693661047
2.423401786
2.153578388
1.700459094
1.451989292
1.329447832
1.197863211
1.153850016
1.500542024
1.786204989
2.011222481
2.427458894
2.184013018
1.904310052
1.695750086
1.383782577
1.422498651
1.699741499
2.026712263
2.529098851
2.560377835
2.681697336
2.937088815
2.786982542
2.661565925
2.906702615
3.024988339
2.943583389
2.999114482
3.319907357
4.184563733
5.585273072
6.889289406
8.931572041
10.21586619
10.07654558
9.077779588
8.64727207
8.308172258
8.272921231
8.497365806
9.082518492
10.13483017
10.67704722
11.14361551
11.31499642
11.16799353
10.54994593
10.15974598
9.532972723
9.534803821
10.13726532
10.43186568
10.7115957
11.04372126
10.77641316
10.73371279
10.73188737
10.51757128
9.757944022
9.59641733
9.382283025
9.232132999
8.994278967
13.79723706
13.4844676
13.2571021
13.97442903
14.10643684
14.25765941
14.26188728
13.63122283
13.52087884
13.34740216
12.76697231
12.4538593
12.00445668
11.36562723
10.91704716
9.966062986
9.200662348
9.754728934
10.91094812
10.94000378
10.77409189
9.069860721
8.260260991
7.632232438
6.004742378
4.905345204
3.598535013
3.254889079
4.339689116
3.569603883
3.569225887
3.111418281
2.862023422
2.635167678
1.997930615
1.244009831
0.712498257
0.184337681
0.115279934
0.086120657
0.03995887
0.033996981
0.010051252
0.178672709
0.247698946
0.772484503
1.0860782
0.344506022
0.386713179
0.244897099
0.205615341
0.166227354
0.168314815
0.662056916
1.451929502
3.224735198
6.054448395
6.606933068
6.018206425
5.230515496
4.689874734
3.6248102
2.634113479
1.654222646
1.377796929
1.219827924
1.108440082
0.877826809
0.46988435
0.258879299
0.164561145
0.119439167
0.076872686
0.086103472
0.085777122
0.080688238
0.109828149
0.072702475
0.028835461
0.06093552
0.027944795
0.0837561
0.055414192
0.055296916
0.064920444
0.004878696
0.078591137
0.184739316
0.664775024
1.066064274
1.499106175
1.91035989
2.177067848
3.103734197
4.373442203
5.516715648
6.614168049
8.063236189
7.646419696
7.874624806
7.241038094
6.244921066
6.032874524
6.602644203
7.002087748
7.927307616
8.268472583
7.486281765
6.90262237
5.961771433
5.263134641
5.273541309
5.501931716
5.44703913
5.623915918
6.128806999
7.059957633
7.182233196
7.285790285
5.56385048
6.708207572
6.813829619
6.745144539
6.569238614
5.813826952
6.042772137
6.284768334
6.178534354
6.150993566
6.068313285
5.203508148
5.051006558
4.499259559
3.948672412
3.294283409
3.163194711
3.788823055
4.048953192
3.705780034
4.013148643
4.56472037
5.237232278
4.916599282
3.885799551
3.169132933
2.693837791
2.262190178
1.552155538
1.451825843
2.491642524
2.956131378
5.138624978
4.222998171
4.774053222
5.028294172
5.43077833
5.330817614
5.107427833
4.910205612
4.989944348
5.152694099
5.374213788
5.274524365
5.244959549
5.373256642
5.309443402
4.669782304
4.659717038
4.619250216
4.173404939
3.514659869
3.095465667
2.792124643
2.462957839
2.217007728
1.940628666
1.797448296
1.618623633
1.397662477
1.316170593
1.369759251
1.370928822
1.252909748
0.981113743
0.719772186
0.475935644
0.379931336
0.451486245
0.394829954
0.329747204
0.215127895
0.136482785
0.119001524
0.073489685
0.082119227
0.092892856
0.181851843
0.883254975
1.209317475
1.952867148
2.251754206
2.893098855
2.957623912
2.925151192
5.889418566
4.478569675
3.389667972
4.213900719
4.916164908
5.504245326
5.956886639
7.002781221
5.918360018
6.144644096
5.632030315
4.047346773
3.618702428
3.428784041
2.941832869
2.477524136
2.189162712
1.993113015
1.847756826
1.51473666
1.339056235
2.110113146
2.05964883
1.986282763
1.726520252
1.869837658
2.12095863
2.020599284
1.835161293
1.705819952
1.484373212
1.259812996
1.192436469
1.278441924
1.363766309
1.404009117
0.8981342
0.484420866
0.300934964
0.352552339
0.191580418
0.109936144
0.070148666
0.059808984
0.026793249
0.001439283
0
0
0
0
0
0
0
0
0
0.014403365
0.048914772
0.126005453
0.203712729
